Sample,Time,Decoder,Ann Row,Ann Class,Value,
104098,5.205 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104124,5.206 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104146,5.207 s,Timing,Times,Time,1.350 ms (740.741 Hz),
104173,5.209 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104195,5.210 s,Timing,Times,Time,3.100 ms (322.581 Hz),
104257,5.213 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104279,5.214 s,Timing,Times,Time,1.350 ms (740.741 Hz),
104306,5.215 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104328,5.216 s,Timing,Times,Time,3.100 ms (322.581 Hz),
104390,5.220 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104412,5.221 s,Timing,Times,Time,1.350 ms (740.741 Hz),
104439,5.222 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104461,5.223 s,Timing,Times,Time,3.100 ms (322.581 Hz),
104523,5.226 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104545,5.227 s,Timing,Times,Time,3.950 ms (253.165 Hz),
104624,5.231 s,Timing,Times,Time,2.450 ms (408.163 Hz),
104673,5.234 s,Timing,Times,Time,2.800 ms (357.143 Hz),
104729,5.236 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104751,5.238 s,Timing,Times,Time,3.200 ms (312.500 Hz),
104815,5.241 s,Timing,Times,Time,1.150 ms (869.565 Hz),
104838,5.242 s,Timing,Times,Time,1.350 ms (740.741 Hz),
104865,5.243 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104887,5.244 s,Timing,Times,Time,1.300 ms (769.231 Hz),
104913,5.246 s,Timing,Times,Time,1.100 ms (909.091 Hz),
104935,5.247 s,Timing,Times,Time,3.100 ms (322.581 Hz),
104997,5.250 s,Timing,Times,Time,1.150 ms (869.565 Hz),
105020,5.251 s,Timing,Times,Time,3.100 ms (322.581 Hz),
105082,5.254 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105104,5.255 s,Timing,Times,Time,1.350 ms (740.741 Hz),
105131,5.257 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105153,5.258 s,Timing,Times,Time,1.300 ms (769.231 Hz),
105179,5.259 s,Timing,Times,Time,1.150 ms (869.565 Hz),
105202,5.260 s,Timing,Times,Time,1.350 ms (740.741 Hz),
105229,5.261 s,Timing,Times,Time,1.050 ms (952.381 Hz),
105250,5.263 s,Timing,Times,Time,1.350 ms (740.741 Hz),
105277,5.264 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105299,5.265 s,Timing,Times,Time,1.350 ms (740.741 Hz),
105326,5.266 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105348,5.267 s,Timing,Times,Time,1.350 ms (740.741 Hz),
105375,5.269 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105397,5.270 s,Timing,Times,Time,3.100 ms (322.581 Hz),
105459,5.273 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105481,5.274 s,Timing,Times,Time,1.350 ms (740.741 Hz),
105508,5.275 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105530,5.277 s,Timing,Times,Time,3.100 ms (322.581 Hz),
105592,5.280 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105614,5.281 s,Timing,Times,Time,1.350 ms (740.741 Hz),
105641,5.282 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105663,5.283 s,Timing,Times,Time,3.100 ms (322.581 Hz),
105725,5.286 s,Timing,Times,Time,1.100 ms (909.091 Hz),
105747,5.287 s,Timing,Times,Time,15.950 ms (62.696 Hz),
106066,5.303 s,Timing,Times,Time,2.400 ms (416.667 Hz),
106114,5.306 s,Timing,Times,Time,2.950 ms (338.983 Hz),
106173,5.309 s,Timing,Times,Time,950.000 탎 (1.053 kHz),
106192,5.310 s,Timing,Times,Time,48.950 ms (20.429 Hz),
107171,5.359 s,Timing,Times,Time,700.000 탎 (1.429 kHz),
107185,5.359 s,Timing,Times,Time,4.400 ms (227.273 Hz),
107273,5.364 s,Timing,Times,Time,1.950 ms (512.821 Hz),
107312,5.366 s,Timing,Times,Time,3.350 ms (298.507 Hz),
107379,5.369 s,Timing,Times,Time,650.000 탎 (1.538 kHz),
107392,5.370 s,Timing,Times,Time,6.100 ms (163.934 Hz),
107514,5.376 s,Timing,Times,Time,250.000 탎 (4.000 kHz),
107519,5.376 s,Timing,Times,Time,150.000 탎 (6.667 kHz),
107522,5.376 s,Timing,Times,Time,150.000 탎 (6.667 kHz),
107525,5.376 s,Timing,Times,Time,1.950 ms (512.821 Hz),
107564,5.378 s,Timing,Times,Time,500.000 탎 (2.000 kHz),
107574,5.379 s,Timing,Times,Time,3.450 ms (289.855 Hz),
107643,5.382 s,Timing,Times,Time,400.000 탎 (2.500 kHz),
107651,5.383 s,Timing,Times,Time,4.250 ms (235.294 Hz),
107736,5.387 s,Timing,Times,Time,300.000 탎 (3.333 kHz),
107742,5.387 s,Timing,Times,Time,1.700 ms (588.235 Hz),
107776,5.389 s,Timing,Times,Time,700.000 탎 (1.429 kHz),
107790,5.389 s,Timing,Times,Time,6.800 ms (147.059 Hz),
107926,5.396 s,Timing,Times,Time,200.000 탎 (5.000 kHz),
107930,5.396 s,Timing,Times,Time,2.200 ms (454.545 Hz),
107974,5.399 s,Timing,Times,Time,600.000 탎 (1.667 kHz),
107986,5.399 s,Timing,Times,Time,6.350 ms (157.480 Hz),
108113,5.406 s,Timing,Times,Time,300.000 탎 (3.333 kHz),
108119,5.406 s,Timing,Times,Time,1.600 ms (625.000 Hz),
108151,5.408 s,Timing,Times,Time,850.000 탎 (1.176 kHz),
108168,5.408 s,Timing,Times,Time,3.300 ms (303.030 Hz),
108234,5.412 s,Timing,Times,Time,900.000 탎 (1.111 kHz),
108252,5.413 s,Timing,Times,Time,1.700 ms (588.235 Hz),
108286,5.414 s,Timing,Times,Time,750.000 탎 (1.333 kHz),
108301,5.415 s,Timing,Times,Time,3.850 ms (259.740 Hz),
108378,5.419 s,Timing,Times,Time,350.000 탎 (2.857 kHz),
108385,5.419 s,Timing,Times,Time,17.300 ms (57.803 Hz),
108731,5.437 s,Timing,Times,Time,750.000 탎 (1.333 kHz),
108746,5.437 s,Timing,Times,Time,450.000 탎 (2.222 kHz),
108755,5.438 s,Timing,Times,Time,650.000 탎 (1.538 kHz),
108768,5.438 s,Timing,Times,Time,3.050 ms (327.869 Hz),
108829,5.441 s,Timing,Times,Time,850.000 탎 (1.176 kHz),
108846,5.442 s,Timing,Times,Time,3.350 ms (298.507 Hz),
108913,5.446 s,Timing,Times,Time,900.000 탎 (1.111 kHz),
108931,5.447 s,Timing,Times,Time,1.500 ms (666.667 Hz),
108961,5.448 s,Timing,Times,Time,950.000 탎 (1.053 kHz),
108980,5.449 s,Timing,Times,Time,1.750 ms (571.429 Hz),
109015,5.451 s,Timing,Times,Time,700.000 탎 (1.429 kHz),
109029,5.451 s,Timing,Times,Time,3.350 ms (298.507 Hz),
109096,5.455 s,Timing,Times,Time,850.000 탎 (1.176 kHz),
109113,5.456 s,Timing,Times,Time,3.550 ms (281.690 Hz),
109184,5.459 s,Timing,Times,Time,650.000 탎 (1.538 kHz),
109197,5.460 s,Timing,Times,Time,1.800 ms (555.556 Hz),
109233,5.462 s,Timing,Times,Time,650.000 탎 (1.538 kHz),
109246,5.462 s,Timing,Times,Time,1.650 ms (606.061 Hz),
109279,5.464 s,Timing,Times,Time,450.000 탎 (2.222 kHz),
109288,5.464 s,Timing,Times,Time,1.119 s  (0.894 Hz),
131662,6.583 s,Timing,Times,Time,2.400 ms (416.667 Hz),
131710,6.585 s,Timing,Times,Time,2.950 ms (338.983 Hz),
131769,6.588 s,Timing,Times,Time,950.000 탎 (1.053 kHz),
131788,6.589 s,Timing,Times,Time,3.200 ms (312.500 Hz),
131852,6.593 s,Timing,Times,Time,1.050 ms (952.381 Hz),
131873,6.594 s,Timing,Times,Time,1.450 ms (689.655 Hz),
131902,6.595 s,Timing,Times,Time,1.000 ms (1.000 kHz),
131922,6.596 s,Timing,Times,Time,1.400 ms (714.286 Hz),
131950,6.598 s,Timing,Times,Time,1.000 ms (1.000 kHz),
131970,6.598 s,Timing,Times,Time,3.250 ms (307.692 Hz),
132035,6.602 s,Timing,Times,Time,950.000 탎 (1.053 kHz),
132054,6.603 s,Timing,Times,Time,3.250 ms (307.692 Hz),
132119,6.606 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132139,6.607 s,Timing,Times,Time,1.450 ms (689.655 Hz),
132168,6.608 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132188,6.609 s,Timing,Times,Time,1.400 ms (714.286 Hz),
132216,6.611 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132236,6.612 s,Timing,Times,Time,1.500 ms (666.667 Hz),
132266,6.613 s,Timing,Times,Time,950.000 탎 (1.053 kHz),
132285,6.614 s,Timing,Times,Time,1.450 ms (689.655 Hz),
132314,6.616 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132334,6.617 s,Timing,Times,Time,1.450 ms (689.655 Hz),
132363,6.618 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132383,6.619 s,Timing,Times,Time,1.450 ms (689.655 Hz),
132412,6.621 s,Timing,Times,Time,950.000 탎 (1.053 kHz),
132431,6.622 s,Timing,Times,Time,3.200 ms (312.500 Hz),
132495,6.625 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132515,6.626 s,Timing,Times,Time,1.450 ms (689.655 Hz),
132544,6.627 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132564,6.628 s,Timing,Times,Time,3.250 ms (307.692 Hz),
132629,6.631 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132649,6.632 s,Timing,Times,Time,1.400 ms (714.286 Hz),
132677,6.634 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132697,6.635 s,Timing,Times,Time,3.250 ms (307.692 Hz),
132762,6.638 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132782,6.639 s,Timing,Times,Time,4.150 ms (240.964 Hz),
132865,6.643 s,Timing,Times,Time,2.350 ms (425.532 Hz),
132912,6.646 s,Timing,Times,Time,3.000 ms (333.333 Hz),
132972,6.649 s,Timing,Times,Time,1.000 ms (1.000 kHz),
132992,6.650 s,Timing,Times,Time,3.200 ms (312.500 Hz),
133056,6.653 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133076,6.654 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133105,6.655 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133125,6.656 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133154,6.658 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133174,6.659 s,Timing,Times,Time,3.200 ms (312.500 Hz),
133238,6.662 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133258,6.663 s,Timing,Times,Time,3.200 ms (312.500 Hz),
133322,6.666 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133342,6.667 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133371,6.669 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133391,6.670 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133420,6.671 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133440,6.672 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133469,6.673 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133489,6.674 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133518,6.676 s,Timing,Times,Time,950.000 탎 (1.053 kHz),
133537,6.677 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133566,6.678 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133586,6.679 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133615,6.681 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133635,6.682 s,Timing,Times,Time,3.200 ms (312.500 Hz),
133699,6.685 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133719,6.686 s,Timing,Times,Time,1.450 ms (689.655 Hz),
133748,6.687 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133768,6.688 s,Timing,Times,Time,3.250 ms (307.692 Hz),
133833,6.692 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133853,6.693 s,Timing,Times,Time,1.400 ms (714.286 Hz),
133881,6.694 s,Timing,Times,Time,1.050 ms (952.381 Hz),
133902,6.695 s,Timing,Times,Time,3.200 ms (312.500 Hz),
133966,6.698 s,Timing,Times,Time,1.000 ms (1.000 kHz),
133986,6.699 s,Timing,Times,Time,34.800 ms (28.736 Hz),
134682,6.734 s,Timing,Times,Time,800.000 탎 (1.250 kHz),
134698,6.735 s,Timing,Times,Time,3.400 ms (294.118 Hz),
134766,6.738 s,Timing,Times,Time,800.000 탎 (1.250 kHz),
134782,6.739 s,Timing,Times,Time,2.000 ms (500.000 Hz),
134822,6.741 s,Timing,Times,Time,450.000 탎 (2.222 kHz),
134831,6.742 s,Timing,Times,Time,1.600 ms (625.000 Hz),
134863,6.743 s,Timing,Times,Time,850.000 탎 (1.176 kHz),
134880,6.744 s,Timing,Times,Time,1.500 ms (666.667 Hz),
134910,6.745 s,Timing,Times,Time,800.000 탎 (1.250 kHz),
134926,6.746 s,Timing,Times,Time,1.700 ms (588.235 Hz),
134960,6.748 s,Timing,Times,Time,850.000 탎 (1.176 kHz),
134977,6.749 s,Timing,Times,Time,1.800 ms (555.556 Hz),
135013,6.751 s,Timing,Times,Time,650.000 탎 (1.538 kHz),
135026,6.751 s,Timing,Times,Time,1.800 ms (555.556 Hz),
135062,6.753 s,Timing,Times,Time,600.000 탎 (1.667 kHz),
135074,6.754 s,Timing,Times,Time,3.850 ms (259.740 Hz),
135151,6.758 s,Timing,Times,Time,400.000 탎 (2.500 kHz),
135159,6.758 s,Timing,Times,Time,1.700 ms (588.235 Hz),
135193,6.760 s,Timing,Times,Time,700.000 탎 (1.429 kHz),
135207,6.760 s,Timing,Times,Time,3.550 ms (281.690 Hz),
135278,6.764 s,Timing,Times,Time,400.000 탎 (2.500 kHz),
135286,6.764 s,Timing,Times,Time,1.850 ms (540.541 Hz),
135323,6.766 s,Timing,Times,Time,900.000 탎 (1.111 kHz),
135341,6.767 s,Timing,Times,Time,3.900 ms (256.410 Hz),
135419,6.771 s,Timing,Times,Time,250.000 탎 (4.000 kHz),
135424,6.771 s,Timing,Times,Time,15.950 ms (62.696 Hz),
135743,6.787 s,Timing,Times,Time,2.300 ms (434.783 Hz),
135789,6.789 s,Timing,Times,Time,3.250 ms (307.692 Hz),
135854,6.793 s,Timing,Times,Time,600.000 탎 (1.667 kHz),
135866,6.793 s,Timing,Times,Time,3.550 ms (281.690 Hz),
135937,6.797 s,Timing,Times,Time,700.000 탎 (1.429 kHz),
135951,6.798 s,Timing,Times,Time,1.600 ms (625.000 Hz),
135983,6.799 s,Timing,Times,Time,800.000 탎 (1.250 kHz),
135999,6.800 s,Timing,Times,Time,1.650 ms (606.061 Hz),
136032,6.802 s,Timing,Times,Time,850.000 탎 (1.176 kHz),
136049,6.802 s,Timing,Times,Time,3.700 ms (270.270 Hz),
136123,6.806 s,Timing,Times,Time,500.000 탎 (2.000 kHz),
136133,6.807 s,Timing,Times,Time,3.300 ms (303.030 Hz),
136199,6.810 s,Timing,Times,Time,900.000 탎 (1.111 kHz),
136217,6.811 s,Timing,Times,Time,1.600 ms (625.000 Hz),
136249,6.812 s,Timing,Times,Time,850.000 탎 (1.176 kHz),
136266,6.813 s,Timing,Times,Time,1.500 ms (666.667 Hz),
136296,6.815 s,Timing,Times,Time,900.000 탎 (1.111 kHz),
136314,6.816 s,Timing,Times,Time,1.600 ms (625.000 Hz),
136346,6.817 s,Timing,Times,Time,800.000 탎 (1.250 kHz),
136362,6.818 s,Timing,Times,Time,1.850 ms (540.541 Hz),
136399,6.820 s,Timing,Times,Time,650.000 탎 (1.538 kHz),
136412,6.821 s,Timing,Times,Time,2.250 ms (444.444 Hz),
136457,6.823 s,Timing,Times,Time,200.000 탎 (5.000 kHz),
136461,6.823 s,Timing,Times,Time,1.750 ms (571.429 Hz),
136496,6.825 s,Timing,Times,Time,700.000 탎 (1.429 kHz),
136510,6.825 s,Timing,Times,Time,3.700 ms (270.270 Hz),
136584,6.829 s,Timing,Times,Time,500.000 탎 (2.000 kHz),
136594,6.830 s,Timing,Times,Time,1.750 ms (571.429 Hz),
136629,6.831 s,Timing,Times,Time,650.000 탎 (1.538 kHz),
136642,6.832 s,Timing,Times,Time,3.350 ms (298.507 Hz),
136709,6.835 s,Timing,Times,Time,900.000 탎 (1.111 kHz),
136727,6.836 s,Timing,Times,Time,1.600 ms (625.000 Hz),
136759,6.838 s,Timing,Times,Time,850.000 탎 (1.176 kHz),
136776,6.839 s,Timing,Times,Time,464.200 ms (2.154 Hz),
146060,7.303 s,Timing,Times,Time,2.700 ms (370.370 Hz),
146114,7.306 s,Timing,Times,Time,2.600 ms (384.615 Hz),
146166,7.308 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146192,7.310 s,Timing,Times,Time,2.900 ms (344.828 Hz),
146250,7.312 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146276,7.314 s,Timing,Times,Time,1.150 ms (869.565 Hz),
146299,7.315 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146325,7.316 s,Timing,Times,Time,1.150 ms (869.565 Hz),
146348,7.317 s,Timing,Times,Time,1.250 ms (800.000 Hz),
146373,7.319 s,Timing,Times,Time,2.950 ms (338.983 Hz),
146432,7.322 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146458,7.323 s,Timing,Times,Time,2.900 ms (344.828 Hz),
146516,7.326 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146542,7.327 s,Timing,Times,Time,1.150 ms (869.565 Hz),
146565,7.328 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146591,7.330 s,Timing,Times,Time,1.100 ms (909.091 Hz),
146613,7.331 s,Timing,Times,Time,1.350 ms (740.741 Hz),
146640,7.332 s,Timing,Times,Time,1.100 ms (909.091 Hz),
146662,7.333 s,Timing,Times,Time,1.350 ms (740.741 Hz),
146689,7.334 s,Timing,Times,Time,1.100 ms (909.091 Hz),
146711,7.336 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146737,7.337 s,Timing,Times,Time,1.150 ms (869.565 Hz),
146760,7.338 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146786,7.339 s,Timing,Times,Time,1.150 ms (869.565 Hz),
146809,7.340 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146835,7.342 s,Timing,Times,Time,2.900 ms (344.828 Hz),
146893,7.345 s,Timing,Times,Time,1.350 ms (740.741 Hz),
146920,7.346 s,Timing,Times,Time,1.100 ms (909.091 Hz),
146942,7.347 s,Timing,Times,Time,1.300 ms (769.231 Hz),
146968,7.348 s,Timing,Times,Time,2.900 ms (344.828 Hz),
147026,7.351 s,Timing,Times,Time,1.350 ms (740.741 Hz),
147053,7.353 s,Timing,Times,Time,1.100 ms (909.091 Hz),
147075,7.354 s,Timing,Times,Time,1.350 ms (740.741 Hz),
147102,7.355 s,Timing,Times,Time,2.900 ms (344.828 Hz),
147160,7.358 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147186,7.359 s,Timing,Times,Time,4.000 ms (250.000 Hz),
147266,7.363 s,Timing,Times,Time,2.650 ms (377.358 Hz),
147319,7.366 s,Timing,Times,Time,2.600 ms (384.615 Hz),
147371,7.369 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147397,7.370 s,Timing,Times,Time,2.900 ms (344.828 Hz),
147455,7.373 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147481,7.374 s,Timing,Times,Time,1.150 ms (869.565 Hz),
147504,7.375 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147530,7.377 s,Timing,Times,Time,1.150 ms (869.565 Hz),
147553,7.378 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147579,7.379 s,Timing,Times,Time,2.900 ms (344.828 Hz),
147637,7.382 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147663,7.383 s,Timing,Times,Time,2.900 ms (344.828 Hz),
147721,7.386 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147747,7.387 s,Timing,Times,Time,1.150 ms (869.565 Hz),
147770,7.388 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147796,7.390 s,Timing,Times,Time,1.150 ms (869.565 Hz),
147819,7.391 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147845,7.392 s,Timing,Times,Time,1.100 ms (909.091 Hz),
147867,7.393 s,Timing,Times,Time,1.350 ms (740.741 Hz),
147894,7.395 s,Timing,Times,Time,1.100 ms (909.091 Hz),
147916,7.396 s,Timing,Times,Time,1.350 ms (740.741 Hz),
147943,7.397 s,Timing,Times,Time,1.100 ms (909.091 Hz),
147965,7.398 s,Timing,Times,Time,1.300 ms (769.231 Hz),
147991,7.400 s,Timing,Times,Time,1.150 ms (869.565 Hz),
148014,7.401 s,Timing,Times,Time,1.300 ms (769.231 Hz),
148040,7.402 s,Timing,Times,Time,2.900 ms (344.828 Hz),
148098,7.405 s,Timing,Times,Time,1.300 ms (769.231 Hz),
148124,7.406 s,Timing,Times,Time,1.150 ms (869.565 Hz),
148147,7.407 s,Timing,Times,Time,1.300 ms (769.231 Hz),
148173,7.409 s,Timing,Times,Time,2.900 ms (344.828 Hz),
148231,7.412 s,Timing,Times,Time,1.300 ms (769.231 Hz),
148257,7.413 s,Timing,Times,Time,1.150 ms (869.565 Hz),
148280,7.414 s,Timing,Times,Time,1.650 ms (606.061 Hz),
148313,7.416 s,Timing,Times,Time,2.950 ms (338.983 Hz),
148372,7.419 s,Timing,Times,Time,1.300 ms (769.231 Hz),
148398,7.420 s,Timing,Times,Time,16.250 ms (61.538 Hz),
148723,7.436 s,Timing,Times,Time,2.650 ms (377.358 Hz),
148776,7.439 s,Timing,Times,Time,2.600 ms (384.615 Hz),
148828,7.441 s,Timing,Times,Time,1.300 ms (769.231 Hz),
148854,7.443 s,Timing,Times,Time,2.900 ms (344.828 Hz),
148912,7.446 s,Timing,Times,Time,1.300 ms (769.231 Hz),
148938,7.447 s,Timing,Times,Time,1.150 ms (869.565 Hz),
148961,7.448 s,Timing,Times,Time,1.300 ms (769.231 Hz),
148987,7.449 s,Timing,Times,Time,1.150 ms (869.565 Hz),
149010,7.450 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149035,7.452 s,Timing,Times,Time,3.000 ms (333.333 Hz),
149095,7.455 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149119,7.456 s,Timing,Times,Time,3.000 ms (333.333 Hz),
149179,7.459 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149204,7.460 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149228,7.461 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149252,7.463 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149276,7.464 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149301,7.465 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149325,7.466 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149350,7.468 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149374,7.469 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149399,7.470 s,Timing,Times,Time,1.150 ms (869.565 Hz),
149422,7.471 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149447,7.472 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149471,7.474 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149496,7.475 s,Timing,Times,Time,3.000 ms (333.333 Hz),
149556,7.478 s,Timing,Times,Time,1.500 ms (666.667 Hz),
149586,7.479 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149611,7.481 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149636,7.482 s,Timing,Times,Time,3.000 ms (333.333 Hz),
149696,7.485 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149720,7.486 s,Timing,Times,Time,1.200 ms (833.333 Hz),
149744,7.487 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149769,7.488 s,Timing,Times,Time,2.950 ms (338.983 Hz),
149828,7.491 s,Timing,Times,Time,1.250 ms (800.000 Hz),
149853,7.493 s,Timing,Times,Time,15.400 ms (64.935 Hz),
150161,7.508 s,Timing,Times,Time,2.600 ms (384.615 Hz),
150213,7.511 s,Timing,Times,Time,2.700 ms (370.370 Hz),
150267,7.513 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150291,7.515 s,Timing,Times,Time,3.000 ms (333.333 Hz),
150351,7.518 s,Timing,Times,Time,1.250 ms (800.000 Hz),
150376,7.519 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150400,7.520 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150424,7.521 s,Timing,Times,Time,1.250 ms (800.000 Hz),
150449,7.522 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150473,7.524 s,Timing,Times,Time,3.000 ms (333.333 Hz),
150533,7.527 s,Timing,Times,Time,1.250 ms (800.000 Hz),
150558,7.528 s,Timing,Times,Time,3.000 ms (333.333 Hz),
150618,7.531 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150642,7.532 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150666,7.533 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150690,7.535 s,Timing,Times,Time,1.250 ms (800.000 Hz),
150715,7.536 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150739,7.537 s,Timing,Times,Time,1.250 ms (800.000 Hz),
150764,7.538 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150788,7.539 s,Timing,Times,Time,1.250 ms (800.000 Hz),
150813,7.541 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150837,7.542 s,Timing,Times,Time,1.250 ms (800.000 Hz),
150862,7.543 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150886,7.544 s,Timing,Times,Time,1.250 ms (800.000 Hz),
150911,7.546 s,Timing,Times,Time,1.200 ms (833.333 Hz),
150935,7.547 s,Timing,Times,Time,3.000 ms (333.333 Hz),
150995,7.550 s,Timing,Times,Time,1.250 ms (800.000 Hz),
151020,7.551 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151044,7.552 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151068,7.553 s,Timing,Times,Time,3.050 ms (327.869 Hz),
151129,7.556 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151153,7.558 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151177,7.559 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151201,7.560 s,Timing,Times,Time,3.000 ms (333.333 Hz),
151261,7.563 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151285,7.564 s,Timing,Times,Time,3.900 ms (256.410 Hz),
151363,7.568 s,Timing,Times,Time,2.550 ms (392.157 Hz),
151414,7.571 s,Timing,Times,Time,2.700 ms (370.370 Hz),
151468,7.573 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151492,7.575 s,Timing,Times,Time,3.000 ms (333.333 Hz),
151552,7.578 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151576,7.579 s,Timing,Times,Time,1.250 ms (800.000 Hz),
151601,7.580 s,Timing,Times,Time,1.150 ms (869.565 Hz),
151624,7.581 s,Timing,Times,Time,1.300 ms (769.231 Hz),
151650,7.582 s,Timing,Times,Time,1.150 ms (869.565 Hz),
151673,7.584 s,Timing,Times,Time,3.050 ms (327.869 Hz),
151734,7.587 s,Timing,Times,Time,1.150 ms (869.565 Hz),
151757,7.588 s,Timing,Times,Time,3.050 ms (327.869 Hz),
151818,7.591 s,Timing,Times,Time,1.200 ms (833.333 Hz),
151842,7.592 s,Timing,Times,Time,1.250 ms (800.000 Hz),
